log_id,timestamp,staff_id,staff_name,action,resource_type,resource_id,nhs_number,ip_address,system,authorized,access_reason,created_at
0b1b1c51-19a7-44de-b293-e9501de579a8,2025-03-31 05:02:25,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,Prescribe Medication,Patient Record,147a0962-3165-4e82-a21e-53c85a43be69,627-431-2105,220.200.7.230,Laboratory System,True,Clinical Care,2025-03-31 05:02:25
8ef1e408-f282-4c46-a4e6-ce324379a820,2025-04-24 15:48:13,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Edit Patient Consent,Patient Record,98917065-6b47-421a-8701-63be91fcb974,837-106-8255,108.244.175.110,Patient Portal,True,Clinical Care,2025-04-24 15:48:13
d87a9923-6e90-4d71-af3f-538fa0e05a78,2025-04-03 11:14:34,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Cancel Appointment,Patient Record,a9277a0e-6f47-4b1c-b8fa-5e65a80beef3,517-124-6387,115.123.235.73,Laboratory System,True,Clinical Care,2025-04-03 11:14:34
0caf89b6-138e-4ac4-977b-051d35b28525,2025-04-20 19:43:38,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Schedule Appointment,Patient Record,6d467504-38d3-406c-830c-5fdd2f228477,953-134-5808,167.196.147.129,Electronic Health Record,True,Clinical Care,2025-04-20 19:43:38
994793b1-3f68-42ba-b2b2-2ef4244948fe,2025-04-01 22:15:36,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Download Medical History,Patient Record,1d73fd7d-5c40-4961-a5f8-5dc85cac82b5,802-750-6347,20.69.54.119,Patient Portal,True,Clinical Care,2025-04-01 22:15:36
b6f1ca07-1dd2-4773-96e6-3f962a004875,2025-04-26 04:39:21,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Patient Record,Patient Record,dd1a2ec2-bd8e-43f5-9356-326b35f5cc1d,543-167-8189,196.23.253.214,Patient Portal,True,Clinical Care,2025-04-26 04:39:21
b18c97a5-15b8-4502-85d8-0a85e0f7d244,2025-04-21 05:50:20,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,View Patient Record,Patient Record,ce3a0781-3eb2-47eb-b929-f45341185edf,607-207-6478,205.77.242.65,Patient Portal,True,Clinical Care,2025-04-21 05:50:20
d2d4fea9-ec47-4e7c-b8d4-b709a60e42aa,2025-04-22 14:20:18,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Download Medical History,Patient Record,80bfe1b5-ed64-47d7-b045-f8ccb4a68f29,471-844-7060,213.231.77.23,Laboratory System,True,Clinical Care,2025-04-22 14:20:18
5a69f201-5edb-4f02-aeef-3818e28beb72,2025-04-04 14:58:44,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,0f425f6d-c4c0-4607-bd61-d941f16b161b,990-245-9238,194.59.200.6,Electronic Health Record,True,Clinical Care,2025-04-04 14:58:44
bf17492e-9fa3-44b3-b82a-e6badec2bf1a,2025-03-31 23:09:43,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Cancel Appointment,Patient Record,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,129.101.144.154,Pharmacy System,False,Unauthorized Access,2025-03-31 23:09:43
7b36cd82-fc21-4072-8804-2c85a6f11e21,2025-04-22 07:08:20,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,View Patient Record,Patient Record,80bfe1b5-ed64-47d7-b045-f8ccb4a68f29,471-844-7060,88.236.45.234,Laboratory System,True,Clinical Care,2025-04-22 07:08:20
04499ca4-d0cf-44e4-bf42-bc07282a18e9,2025-04-13 02:16:02,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,View Test Results,Patient Record,8d420b24-b9f9-4cf8-ad3f-5a60368bcf57,682-761-8128,164.71.34.180,Patient Portal,True,Clinical Care,2025-04-13 02:16:02
979a18de-f4e4-4acf-8573-95ca7cf15820,2025-04-07 07:06:42,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Schedule Appointment,Patient Record,f53f25d8-9e7a-4334-ad65-44efb2a5751f,624-584-5043,5.193.45.240,Electronic Health Record,True,Clinical Care,2025-04-07 07:06:42
05a2c7a6-80e2-47f6-bd65-c09e5764aac4,2025-04-14 01:25:51,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Patient Record,Patient Record,93ef1401-f512-4ea9-8cf0-796da79a94e5,566-793-2658,202.99.78.220,Pharmacy System,True,Clinical Care,2025-04-14 01:25:51
db00b23e-9843-497f-ac47-b5df31861f25,2025-04-11 06:52:43,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Test Results,Patient Record,b513eabe-aada-4ca5-9eac-ce45ad77f35f,410-355-6753,176.146.143.206,Pharmacy System,True,Clinical Care,2025-04-11 06:52:43
44f41974-f118-4571-8f23-aaea28a73e4b,2025-04-05 19:08:12,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Prescribe Medication,Patient Record,4280b71e-fbc8-46bc-b3b3-e718e83c9067,556-702-3524,3.173.59.60,Electronic Health Record,True,Clinical Care,2025-04-05 19:08:12
1644d4ad-a435-4401-bcd3-f43eadfe32fc,2025-03-31 15:32:58,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Cancel Appointment,Patient Record,3fdab83c-9f70-4f03-b27b-e1b576d17d90,532-433-8349,4.9.136.183,Laboratory System,True,Clinical Care,2025-03-31 15:32:58
2422886e-422a-474f-8dff-38913df8f2c9,2025-04-20 15:10:43,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Cancel Appointment,Patient Record,8ceea46a-0a22-4c19-b71d-faa807ef69b2,941-612-6494,171.6.176.105,Patient Portal,True,Clinical Care,2025-04-20 15:10:43
54dfd778-c25e-43b1-99f9-060e749c98b7,2025-04-06 19:31:51,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Prescribe Medication,Patient Record,32cdf292-b73e-4442-844b-9b59778adf43,512-947-8963,19.236.47.199,Electronic Health Record,True,Clinical Care,2025-04-06 19:31:51
68bf32cd-f04b-4a42-9eb3-6ba6615d7ce3,2025-03-30 18:06:39,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,View Test Results,Patient Record,6d467504-38d3-406c-830c-5fdd2f228477,953-134-5808,77.194.100.208,Patient Portal,True,Clinical Care,2025-03-30 18:06:39
ef311bfe-f413-4089-9aa6-79cdf6cafb89,2025-04-19 13:51:16,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Download Medical History,Patient Record,78f789ff-61b5-4fca-ac48-679f127ca233,666-984-5704,213.217.210.163,Patient Portal,True,Clinical Care,2025-04-19 13:51:16
4c43756d-8f96-4b20-a195-c7ee65c10ef0,2025-04-20 21:05:44,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Patient Record,Patient Record,70a738dc-5ba0-410d-895c-d9e5598ffa76,750-430-6911,212.236.208.8,Electronic Health Record,True,Clinical Care,2025-04-20 21:05:44
22e5cf6a-8b53-4d06-89e3-7521e4ddbd2f,2025-04-20 08:16:02,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,View Test Results,Patient Record,339030b0-af09-44bc-9dfa-b22f28ea8f60,470-884-5103,59.83.219.189,Laboratory System,True,Clinical Care,2025-04-20 08:16:02
bd253713-90fd-451b-ab5e-9f2248adcc3a,2025-04-13 07:15:07,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Cancel Appointment,Patient Record,8c5c0818-9a0c-4088-8337-c5e43959e9dc,670-105-3101,130.25.213.151,Patient Portal,True,Clinical Care,2025-04-13 07:15:07
4d52e7a5-731d-427e-a73d-4ba89455d06a,2025-04-04 07:04:09,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,Update Patient Demographics,Patient Record,fab22935-9944-494a-94cf-12234cc5a295,629-319-7909,134.64.157.204,Electronic Health Record,True,Clinical Care,2025-04-04 07:04:09
7a4a6e2a-2e85-4c4b-b676-5c7fbeb078bf,2025-04-13 19:25:00,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,b8252e98-c9ea-43b5-89b5-a1204dcc1cb9,952-371-6194,8.38.157.104,Laboratory System,True,Clinical Care,2025-04-13 19:25:00
b615feda-4349-45b8-b98f-aa206eccd79e,2025-04-27 17:38:39,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Cancel Appointment,Patient Record,95e2bebb-7a7e-487c-9010-782f8e9c414c,907-826-8139,54.56.192.78,Pharmacy System,True,Clinical Care,2025-04-27 17:38:39
3be88e4a-a7f3-4651-920d-da3c6b3392f9,2025-04-09 00:26:41,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,View Patient Record,Patient Record,147a0962-3165-4e82-a21e-53c85a43be69,627-431-2105,94.98.133.54,Electronic Health Record,True,Clinical Care,2025-04-09 00:26:41
3b68df15-3a9a-48d6-838f-f3f3fb798fe9,2025-04-22 08:20:53,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,View Test Results,Patient Record,bac24752-5b8d-4b2c-b99e-fcb747c29f3c,939-597-9635,104.192.108.63,Patient Portal,True,Clinical Care,2025-04-22 08:20:53
a6582cf3-2777-428a-aaeb-5aa6967500f6,2025-04-16 09:59:51,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,339030b0-af09-44bc-9dfa-b22f28ea8f60,470-884-5103,221.80.154.46,Electronic Health Record,True,Clinical Care,2025-04-16 09:59:51
fe0bbb1b-63fc-4d37-933b-2921d48f35a8,2025-03-31 04:38:49,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Cancel Appointment,Patient Record,a9277a0e-6f47-4b1c-b8fa-5e65a80beef3,517-124-6387,32.219.176.86,Laboratory System,True,Clinical Care,2025-03-31 04:38:49
c97e01a1-1303-4948-bb8b-3b66efbcd2c7,2025-04-19 23:16:25,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Edit Patient Consent,Patient Record,ecb7dfb6-8a00-49c6-b09c-b658c00a253b,835-801-2314,95.177.10.32,Electronic Health Record,True,Clinical Care,2025-04-19 23:16:25
15d6b733-0fc1-4262-943b-39938066190e,2025-04-26 03:19:56,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Prescribe Medication,Patient Record,879739e9-29bf-4a55-bc82-584d69216fda,645-419-1165,97.129.148.45,Laboratory System,True,Clinical Care,2025-04-26 03:19:56
e181b313-e99b-49c0-a267-da8bb467a236,2025-04-04 14:15:49,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Update Patient Demographics,Patient Record,2a5e0544-f7bb-4f32-8117-351224171333,912-669-3119,97.61.248.11,Laboratory System,True,Clinical Care,2025-04-04 14:15:49
ee24e0cb-9624-4e9b-b061-7512d94a2160,2025-04-21 00:50:59,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Add Medical Notes,Patient Record,f01ec28a-6a64-4dac-8b89-32f46c927de4,861-781-2105,130.18.115.166,Electronic Health Record,True,Clinical Care,2025-04-21 00:50:59
40781a77-e481-4115-92fd-bbc12bc5e383,2025-04-04 12:58:38,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Add Medical Notes,Patient Record,0c7248ff-d32d-477a-8dbb-e2d46a579f98,814-462-1926,148.82.7.157,Patient Portal,False,Unauthorized Access,2025-04-04 12:58:38
3ff8ba8f-452f-4f31-8173-6d0e76ef9e12,2025-04-09 22:47:37,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Add Medical Notes,Patient Record,33218d4d-db1b-461e-95b6-b27c7fb9d96b,557-566-9290,199.94.118.107,Pharmacy System,True,Clinical Care,2025-04-09 22:47:37
042d1e48-d8f7-4280-8b68-7a500a9612df,2025-04-05 13:01:31,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Prescribe Medication,Patient Record,ebaedcab-2a1f-4501-bd47-6f836abcb6d6,626-883-8548,153.220.88.123,Pharmacy System,True,Clinical Care,2025-04-05 13:01:31
69f7ec1f-0f7a-41a9-9142-b7d5c88ca2fe,2025-04-14 11:10:18,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,fab22935-9944-494a-94cf-12234cc5a295,629-319-7909,73.85.10.121,Laboratory System,True,Clinical Care,2025-04-14 11:10:18
147ff27c-bb4c-4102-ac00-d0e6b10870a4,2025-04-19 13:36:31,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Add Medical Notes,Patient Record,e871ce78-31a5-4507-aefb-448f339c5c5a,936-613-5746,112.59.6.115,Patient Portal,True,Clinical Care,2025-04-19 13:36:31
a4259247-b930-4520-9d15-964ca8c35b3f,2025-04-22 16:33:10,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Add Medical Notes,Patient Record,70a738dc-5ba0-410d-895c-d9e5598ffa76,750-430-6911,65.228.237.8,Laboratory System,True,Clinical Care,2025-04-22 16:33:10
8e26e352-7525-4bad-8b83-2244c3d8ef1c,2025-04-02 03:13:02,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,View Test Results,Patient Record,bac24752-5b8d-4b2c-b99e-fcb747c29f3c,939-597-9635,39.75.161.154,Pharmacy System,False,Unauthorized Access,2025-04-02 03:13:02
ccad8286-5cd3-4ece-a0da-13316bd0e0f1,2025-04-26 11:15:39,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Edit Patient Consent,Patient Record,ecc6fe52-9d8a-4d71-b891-9618978d4b29,905-314-9993,137.180.163.244,Pharmacy System,True,Clinical Care,2025-04-26 11:15:39
4f4a67d4-6ac6-4f3f-a38e-d0c9d6e9d490,2025-04-12 11:31:58,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Schedule Appointment,Patient Record,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,142.249.18.65,Patient Portal,True,Clinical Care,2025-04-12 11:31:58
b8a28b1c-442e-4e00-b846-e1cfd8a0fcfd,2025-03-30 19:54:18,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Download Medical History,Patient Record,150a1e8e-8810-49a2-95aa-7ad143242b63,429-196-5591,12.118.32.196,Electronic Health Record,True,Clinical Care,2025-03-30 19:54:18
295cd5ac-baf4-45b0-8597-07bc1ace9fc5,2025-04-09 06:57:11,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Edit Patient Consent,Patient Record,147a0962-3165-4e82-a21e-53c85a43be69,627-431-2105,169.128.237.41,Electronic Health Record,True,Clinical Care,2025-04-09 06:57:11
cf735ad2-454e-48a1-897b-d8e778881f10,2025-04-27 08:10:30,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Edit Patient Consent,Patient Record,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,99.205.206.244,Patient Portal,True,Clinical Care,2025-04-27 08:10:30
24508965-63d5-4679-b7e1-13906fb6988b,2025-04-08 11:11:25,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Test Results,Patient Record,7d56f4b9-eb3e-4bcb-a458-5f8eca805cde,704-446-7369,134.164.114.39,Laboratory System,True,Clinical Care,2025-04-08 11:11:25
e5b9ee4c-b647-470f-a4d1-df7eb15e1537,2025-04-25 23:21:58,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Schedule Appointment,Patient Record,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,51.205.52.149,Pharmacy System,True,Clinical Care,2025-04-25 23:21:58
13c157f0-1c4b-4438-bc0f-75eda346b9c5,2025-04-25 19:06:43,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Add Medical Notes,Patient Record,9703dd32-a950-48d9-8f82-5ac5a049437a,991-263-4191,40.90.46.175,Patient Portal,True,Clinical Care,2025-04-25 19:06:43
b13fbfb1-3647-461c-a5ab-eabb78a1d93a,2025-03-30 19:50:53,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Prescribe Medication,Patient Record,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,20.35.79.211,Patient Portal,True,Clinical Care,2025-03-30 19:50:53
f8ba331c-2fd0-4664-bcd5-795d5e9ff954,2025-04-05 10:44:25,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Cancel Appointment,Patient Record,147a0962-3165-4e82-a21e-53c85a43be69,627-431-2105,138.3.93.93,Laboratory System,True,Clinical Care,2025-04-05 10:44:25
97c16309-fb6a-4afa-ace7-560c70b61389,2025-04-17 07:43:32,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,70839217-205f-47b5-8b05-0de7cc30fae0,905-267-5000,63.198.26.74,Laboratory System,True,Clinical Care,2025-04-17 07:43:32
f13bfae2-a8eb-42a2-8216-63a1b1595d2f,2025-03-30 19:27:53,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Cancel Appointment,Patient Record,e0f7c894-06fe-4e90-97d2-f81ea30515a7,816-755-5709,150.19.208.94,Pharmacy System,True,Clinical Care,2025-03-30 19:27:53
60688bdb-9199-44b1-962d-d754632341d8,2025-04-10 02:57:15,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,View Test Results,Patient Record,7d56f4b9-eb3e-4bcb-a458-5f8eca805cde,704-446-7369,104.154.154.14,Electronic Health Record,True,Clinical Care,2025-04-10 02:57:15
86bcc8a9-85ac-43c7-b9db-4a91fafe56b6,2025-04-01 08:37:38,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Schedule Appointment,Patient Record,03384811-f9b0-438f-a953-ce1a17f8848d,679-390-8932,17.131.165.34,Electronic Health Record,True,Clinical Care,2025-04-01 08:37:38
cdf53b82-e7cf-4021-b0d4-213d0d142cf9,2025-04-03 16:04:57,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Cancel Appointment,Patient Record,8b53fba5-75e8-4e1f-ad89-57d58d823ea7,701-460-3625,157.112.169.30,Patient Portal,True,Clinical Care,2025-04-03 16:04:57
e4908cc0-a1af-44b3-b8c5-8c10cfda3943,2025-04-18 07:03:52,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Cancel Appointment,Patient Record,f7215183-e5e4-4f7a-9cc0-2d92f586eca4,504-690-6546,213.210.8.180,Electronic Health Record,True,Clinical Care,2025-04-18 07:03:52
530d5de7-3790-4c08-aea6-d8a6f21e1c7d,2025-04-07 21:55:45,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Update Patient Demographics,Patient Record,2a5e0544-f7bb-4f32-8117-351224171333,912-669-3119,74.157.95.61,Electronic Health Record,True,Clinical Care,2025-04-07 21:55:45
4aca3c36-3ce0-477a-9819-544dc97d4112,2025-04-12 05:08:23,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Add Medical Notes,Patient Record,d6aad68a-e224-49ea-adfe-869aa130e926,802-273-5451,28.79.147.189,Pharmacy System,False,Unauthorized Access,2025-04-12 05:08:23
498a2e64-f4a3-4b32-89d1-b68688cf833a,2025-04-20 16:55:58,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Update Patient Demographics,Patient Record,80bfe1b5-ed64-47d7-b045-f8ccb4a68f29,471-844-7060,121.150.42.239,Pharmacy System,True,Clinical Care,2025-04-20 16:55:58
38f7f800-8d8e-4a70-80a9-fd4c03156434,2025-04-11 17:30:28,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,View Test Results,Patient Record,e904b45b-d601-4977-8d95-878026b1601d,539-908-3399,178.52.98.109,Electronic Health Record,True,Clinical Care,2025-04-11 17:30:28
054efef5-c43d-41eb-a79c-4b659aad46e3,2025-04-16 09:24:35,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,View Test Results,Patient Record,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,16.127.18.203,Electronic Health Record,True,Clinical Care,2025-04-16 09:24:35
5b6db1b4-d92d-4fd6-b4a3-70b70a87c3be,2025-04-13 16:20:48,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,View Test Results,Patient Record,75a3960e-95a2-4287-9d9b-e5448a3f150a,414-624-1120,160.4.62.86,Laboratory System,True,Clinical Care,2025-04-13 16:20:48
a1514586-23d1-4fe6-8fe1-badb6c28a5ac,2025-04-15 18:29:44,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,97e7c0d6-1b61-40a5-a925-ef267ec011c3,409-421-5285,201.185.130.74,Pharmacy System,True,Clinical Care,2025-04-15 18:29:44
5d0eb515-8ba5-4b50-9fcc-84f99c7c27d8,2025-04-09 22:38:26,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,70839217-205f-47b5-8b05-0de7cc30fae0,905-267-5000,46.161.216.178,Laboratory System,True,Clinical Care,2025-04-09 22:38:26
8078d8c8-e0a4-4ed5-b07c-0be7f4781114,2025-04-11 08:35:36,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Test Results,Patient Record,19b16505-a219-4cad-9aa8-124be6cf9956,442-624-9945,74.65.230.125,Pharmacy System,True,Clinical Care,2025-04-11 08:35:36
61b3256a-aabc-473f-9a29-f49455bc9374,2025-04-23 08:55:25,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,View Patient Record,Patient Record,fab22935-9944-494a-94cf-12234cc5a295,629-319-7909,16.194.251.171,Electronic Health Record,True,Clinical Care,2025-04-23 08:55:25
02580303-0791-40af-891c-2e5642a0f56d,2025-04-23 11:43:28,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Prescribe Medication,Patient Record,1ca4e515-f9fa-4934-af6d-004fbbdf6ca5,944-234-4113,195.9.174.67,Laboratory System,True,Clinical Care,2025-04-23 11:43:28
b60f1063-7898-4010-b186-e1ec144b502c,2025-04-03 22:43:40,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,View Patient Record,Patient Record,8ceea46a-0a22-4c19-b71d-faa807ef69b2,941-612-6494,16.234.104.64,Pharmacy System,True,Clinical Care,2025-04-03 22:43:40
10e72b44-b24b-42a2-89ec-74f133f4b2b1,2025-04-19 17:56:57,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Update Patient Demographics,Patient Record,b6e682e9-d7dd-4cd9-bb7d-1bc2b2e34b8c,768-737-9557,130.193.44.66,Laboratory System,True,Clinical Care,2025-04-19 17:56:57
957487e8-ccc9-4487-ba47-b5dd41cacdd7,2025-04-01 04:01:42,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,View Patient Record,Patient Record,95e2bebb-7a7e-487c-9010-782f8e9c414c,907-826-8139,179.149.114.198,Pharmacy System,True,Clinical Care,2025-04-01 04:01:42
bfc2ecef-7b2c-4750-a171-41b854cbeec4,2025-04-08 18:36:32,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Prescribe Medication,Patient Record,c1a3f283-5074-4f00-ba82-0f161ddd02ae,923-425-3905,212.87.185.45,Electronic Health Record,True,Clinical Care,2025-04-08 18:36:32
2bf96bcc-ff5e-4b21-b5da-dee768823fd2,2025-04-15 05:12:35,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,View Patient Record,Patient Record,f7215183-e5e4-4f7a-9cc0-2d92f586eca4,504-690-6546,27.164.153.235,Electronic Health Record,True,Clinical Care,2025-04-15 05:12:35
ec283399-30d8-4264-8d5c-5642158db227,2025-04-08 06:34:53,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Schedule Appointment,Patient Record,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,118.30.157.183,Pharmacy System,True,Clinical Care,2025-04-08 06:34:53
80ecbc48-d24f-4568-9da7-831c139c78ee,2025-04-12 16:59:57,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Cancel Appointment,Patient Record,95e2bebb-7a7e-487c-9010-782f8e9c414c,907-826-8139,193.48.56.242,Electronic Health Record,True,Clinical Care,2025-04-12 16:59:57
ec853e69-4c37-4ede-8adc-d5b322b1b956,2025-04-24 03:25:36,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,Add Medical Notes,Patient Record,ce3a0781-3eb2-47eb-b929-f45341185edf,607-207-6478,201.253.92.202,Pharmacy System,True,Clinical Care,2025-04-24 03:25:36
e1fa6bd9-a34f-43d9-b548-50d52887ee55,2025-04-07 18:01:53,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,View Test Results,Patient Record,8d420b24-b9f9-4cf8-ad3f-5a60368bcf57,682-761-8128,208.99.93.44,Pharmacy System,True,Clinical Care,2025-04-07 18:01:53
12ed6992-6fc1-49f1-ad59-9b276f2c87b2,2025-04-08 06:51:14,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Add Medical Notes,Patient Record,e0f7c894-06fe-4e90-97d2-f81ea30515a7,816-755-5709,65.84.153.104,Pharmacy System,True,Clinical Care,2025-04-08 06:51:14
e7e5e3ed-547c-4bf2-8215-c9bafe386a36,2025-04-22 01:32:40,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Prescribe Medication,Patient Record,f53f25d8-9e7a-4334-ad65-44efb2a5751f,624-584-5043,25.192.99.242,Laboratory System,True,Clinical Care,2025-04-22 01:32:40
629056fd-8973-480c-b298-f6fa07310715,2025-04-02 05:51:06,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Download Medical History,Patient Record,70a738dc-5ba0-410d-895c-d9e5598ffa76,750-430-6911,164.246.134.188,Pharmacy System,True,Clinical Care,2025-04-02 05:51:06
1104405e-a40f-4fe8-a350-e0112e5f68fa,2025-04-09 02:45:09,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Cancel Appointment,Patient Record,bac24752-5b8d-4b2c-b99e-fcb747c29f3c,939-597-9635,161.110.92.49,Patient Portal,True,Clinical Care,2025-04-09 02:45:09
44a27083-91c3-475b-9516-55a0d00a28d0,2025-04-17 20:43:54,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,View Test Results,Patient Record,0b7faa3c-756f-4780-bcf0-eed10652863a,752-276-5224,201.157.173.60,Pharmacy System,True,Clinical Care,2025-04-17 20:43:54
5565dd7f-aa76-48a2-bed6-5bd53db62e63,2025-04-16 17:49:13,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,a63e6b11-b516-4f6c-b0a8-b954497ce8c3,621-532-2805,138.108.160.77,Patient Portal,True,Clinical Care,2025-04-16 17:49:13
9af17655-9bca-4444-aca8-fe85a5e42159,2025-04-25 06:47:45,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Edit Patient Consent,Patient Record,6d121daf-13ec-4759-9116-2c2279a500fe,703-249-2075,55.56.25.143,Laboratory System,False,Unauthorized Access,2025-04-25 06:47:45
45a45fcc-966a-4b8c-be26-17f3150d5e42,2025-04-20 04:42:39,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,Prescribe Medication,Patient Record,98917065-6b47-421a-8701-63be91fcb974,837-106-8255,59.101.101.173,Electronic Health Record,True,Clinical Care,2025-04-20 04:42:39
70b1e224-2faa-4faf-9e98-885b66075684,2025-04-18 00:09:59,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Schedule Appointment,Patient Record,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,153.199.36.58,Pharmacy System,True,Clinical Care,2025-04-18 00:09:59
